ROM DataFile Version : 1.1
Exidy Standard Basic v1.0¬basicpac¬¬¬./qp.exe¬Retroarch Exidy Sorcerer -SOFTLIST sorcerer_cart (MAME)¬Exidy¬1978¬¬¬¬¬serial:DP 2002¬0¬1¬<IPS>¬</IPS>¬¬¬
Exidy Z80 Development Pac¬devpac¬¬¬./qp.exe¬Retroarch Exidy Sorcerer -SOFTLIST sorcerer_cart (MAME)¬Exidy¬1979¬¬¬¬¬serial:DP 2003¬0¬1¬<IPS>¬</IPS>¬¬¬
Exidy Word Processor Pac¬wordpac¬¬¬./qp.exe¬Retroarch Exidy Sorcerer -SOFTLIST sorcerer_cart (MAME)¬Exidy¬1978¬¬¬¬¬serial:DP 2004¬0¬1¬<IPS>¬</IPS>¬¬¬
Exidy Standard Modified Basic v1.01¬basicmod¬¬¬./qp.exe¬Retroarch Exidy Sorcerer -SOFTLIST sorcerer_cart (MAME)¬Software Source¬1980¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Basic (Rev. B)¬basicb¬¬¬./qp.exe¬Retroarch Exidy Sorcerer -SOFTLIST sorcerer_cart (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
