ROM DataFile Version : 1.1
The Jetsons - Ways With Words¬jetsons¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1983¬¬¬¬¬slot:intv_rom,serial:4543,usage:Requires ECS and Keyboard¬0¬1¬<IPS>¬</IPS>¬¬¬
Melody Blaster¬melody¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1983¬¬¬¬¬slot:intv_rom,serial:4540,usage:Requires ECS and Music Synthesizer¬0¬1¬<IPS>¬</IPS>¬¬¬
Mind Strike!¬mindstrk¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1982¬¬¬¬¬slot:intv_rom,serial:4531,usage:Requires ECS and Keyboard¬0¬1¬<IPS>¬</IPS>¬¬¬
Mr. Basic Meets Bits 'n Bytes¬mrbasic¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1982¬¬¬¬¬slot:intv_rom,serial:4536,usage:Requires ECS and Keyboard¬0¬1¬<IPS>¬</IPS>¬¬¬
Scooby Doo's Maze Chase¬scooby¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1983¬¬¬¬¬slot:intv_rom,serial:4533,usage:Requires ECS and Keyboard¬0¬1¬<IPS>¬</IPS>¬¬¬
World Series Major League Baseball¬wsmlbase¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1983¬¬¬¬¬slot:intv_wsmlb,serial:4537,usage:Requires ECS and Intellivoice¬0¬1¬<IPS>¬</IPS>¬¬¬
Game Factory (Unreleased)¬factory¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1983¬¬¬¬¬slot:intv_gfact,usage:Requires ECS and Keyboard¬0¬1¬<IPS>¬</IPS>¬¬¬
Number Jumble (Unreleased)¬jumble¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬Mattel Electronics¬1983¬¬¬¬¬slot:intv_rom,usage:Requires ECS and Keyboard¬0¬1¬<IPS>¬</IPS>¬¬¬
Flintstones Keyboard Fun (Unreleased)¬flintkf¬¬¬./qp.exe¬MAME Mattel Intellivision -SOFTLIST intvecs¬IntelligentVision¬200?¬¬¬¬¬slot:intv_rom,usage:Requires ECS and Keyboard¬0¬1¬<IPS>¬</IPS>¬¬¬
