ROM DataFile Version : 1.1
BIORYTHME¬biorythm¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
DEMOGRAPHBV¬dgraph¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
DESSIN¬dessin¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
LEWISCARROL¬lewiscar¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
MORPION¬morpion¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
NAUTILUS¬nautilus¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PREMIER¬premier¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
RANDOM¬random¬¬¬./qp.exe¬Retroarch DAI Personal Computer -SOFTLIST dai_cass (MAME)¬<unknown>¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
