ROM DataFile Version : 1.1
Karaoke Studio - Senyou Cassette - Top Hit 20 Vol. 1 (Jpn)¬top20v1¬¬¬./qp.exe¬Retroarch Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_kstudio (MAME)¬Bandai¬1987¬¬¬¬¬slot:ks_exp,serial:BA-KARAOKE-VOL1,release:19871001,alt_title:  20 VOL. 1¬0¬1¬<IPS>¬</IPS>¬¬¬
Karaoke Studio - Senyou Cassette - Top Hit 20 Vol. 2 (Jpn)¬top20v2¬¬¬./qp.exe¬Retroarch Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_kstudio (MAME)¬Bandai¬1988¬¬¬¬¬slot:ks_exp,serial:BA-KARAOKE-VOL2,release:19880218,alt_title:  20 VOL. 2¬0¬1¬<IPS>¬</IPS>¬¬¬
