ROM DataFile Version : 1.1
Dragon Ball¬dball¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2003¬¬¬¬¬slot:ws_rom,serial:SWJ-BANC3C,release:20031120,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Final Fantasy¬ffant¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Square¬2000¬¬¬¬¬slot:ws_sram,serial:SWJ-SQRC01,release:20001209,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Final Fantasy II¬ffant2¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Square¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-SQRC02,release:20010502,alt_title:II¬0¬1¬<IPS>¬</IPS>¬¬¬
Final Fantasy IV¬ffant4¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Square¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-SQRC09,release:20020328,alt_title:IV¬0¬1¬<IPS>¬</IPS>¬¬¬
Final Lap Special - GT & Formula Machine¬flapspec¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2001¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC23,release:20011115,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Flash Koibito-kun¬flashkk¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Kobunsha¬2000¬¬¬¬¬slot:ws_eeprom,serial:SWJ-KBSC01,release:20001228,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Front Mission¬frontmis¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Square¬2002¬¬¬¬¬slot:ws_sram,serial:SWJ-SQRC10,release:20020712,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Golden Axe¬goldnaxe¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Bandai¬2002¬¬¬¬¬slot:ws_eeprom,serial:SWJ-BANC2B,release:20020228¬0¬1¬<IPS>¬</IPS>¬¬¬
Gensou Maden Saiyuuki Retribution - Hi no Ataru Basho de¬gmsayuki¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Movic ~ Soeishinsha¬2001¬¬¬¬¬slot:ws_eeprom,serial:SWJ-SESC01,release:20010607,alt_title: Retribution ¬0¬1¬<IPS>¬</IPS>¬¬¬
Guilty Gear Petit¬ggpetit¬¬¬./qp.exe¬Retroarch Bandai WonderSwan -SOFTLIST wscolor (MAME)¬Sammy¬2001¬¬¬¬¬slot:ws_sram,serial:SWJ-SUMC07,release:20010125,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
