ROM DataFile Version : 1.1
Datach - Battle Rush - Build Up Robot Tournament (Jpn)¬dtc_brsh¬¬¬./qp.exe¬MAME Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_datach¬Bandai¬1993¬¬¬¬¬slot:datach_ep1,pcb_model:MINI,ic1:B-AI '93 BATTLE-RUSH,ic2:X24C01,serial:DATACH-BURT,release:19931112,alt_title: ¬0¬1¬<IPS>¬</IPS>¬¬¬
Datach - Crayon Shin-Chan - Ora to Poi Poi (Jpn)¬dtc_cray¬¬¬./qp.exe¬MAME Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_datach¬Bandai¬1993¬¬¬¬¬slot:datach_rom,pcb:BANDAI-DATACH,serial:DATACH-CSOPP,release:19930827,alt_title:  ¬0¬1¬<IPS>¬</IPS>¬¬¬
Datach - Dragon Ball Z - Gekitou Tenkaichi Budou Kai (Jpn)¬dtc_dbz¬¬¬./qp.exe¬MAME Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_datach¬Bandai¬1992¬¬¬¬¬slot:datach_rom,pcb:BANDAI-DATACH,serial:DATACH-DBZ,release:19921229,alt_title: Z ¬0¬1¬<IPS>¬</IPS>¬¬¬
Datach - J League Super Top Players (Jpn)¬dtc_jltp¬¬¬./qp.exe¬MAME Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_datach¬Bandai¬1994¬¬¬¬¬slot:datach_rom,pcb:BANDAI-DATACH,serial:DATACH-STP,release:19940422,alt_title: J¬0¬1¬<IPS>¬</IPS>¬¬¬
Datach - SD Gundam - Gundam Wars (Jpn)¬dtc_sdgn¬¬¬./qp.exe¬MAME Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_datach¬Bandai¬1993¬¬¬¬¬slot:datach_rom,pcb_model:MINI,ic1:DATACH GUNDAM,serial:DATACH-SDGW,release:19930423,alt_title: SD ¬0¬1¬<IPS>¬</IPS>¬¬¬
Datach - Ultraman Club - Supokon Fight! (Jpn)¬dtc_ultr¬¬¬./qp.exe¬MAME Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_datach¬Bandai¬1993¬¬¬¬¬slot:datach_rom,pcb:BANDAI-DATACH,serial:DATACH-UCSF,release:19930423,alt_title:  !¬0¬1¬<IPS>¬</IPS>¬¬¬
Datach - Yu Yu Hakusho - Bakutou Ankoku Bujutsu Kai (Jpn)¬dtc_yuyu¬¬¬./qp.exe¬MAME Nintendo Entertainment System / Famicom (NTSC) -SOFTLIST nes_datach¬Bandai¬1993¬¬¬¬¬slot:datach_rom,pcb:BANDAI-DATACH,serial:DATACH-BABK,release:19931022,alt_title:  ¬0¬1¬<IPS>¬</IPS>¬¬¬
