ROM DataFile Version : 1.1
Tengai Makyou Shinden - Far East of Eden (Jpn)¬kabukikl¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (Japan) -SOFTLIST neocd¬Hudson¬1995¬¬¬¬¬alt_title: ,serial:NGCD-092,release:19951124¬0¬1¬<IPS>¬</IPS>¬¬¬
Top Hunter - Roddy & Cathy (Jpn, USA)¬tophuntr¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (US) -SOFTLIST neocd¬SNK¬1994¬¬¬¬¬alt_title:,serial:NGCD-046 (JPN),release:19940929 (JPN)¬0¬1¬<IPS>¬</IPS>¬¬¬
Top Player's Golf (Jpn, USA)¬tpgolf¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (US) -SOFTLIST neocd¬SNK¬1994¬¬¬¬¬alt_title:,serial:NGCD-003 (JPN),release:19940909 (JPN)¬0¬1¬<IPS>¬</IPS>¬¬¬
Twinkle Star Sprites (Jpn)¬twinspri¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (Japan) -SOFTLIST neocd¬ADK¬1997¬¬¬¬¬alt_title: ,serial:ADCD-013,release:19970221¬0¬1¬<IPS>¬</IPS>¬¬¬
Viewpoint (Jpn, USA)¬viewpoin¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (US) -SOFTLIST neocd¬Aicom¬1995¬¬¬¬¬alt_title:,serial:AICD-051 (JPN),release:19950225 (JPN)¬0¬1¬<IPS>¬</IPS>¬¬¬
Choujin Gakuen Gowcaizer (Jpn)¬gowcaizr¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (Japan) -SOFTLIST neocd¬Technos¬1995¬¬¬¬¬alt_title:,serial:NGCD-094,release:19951124¬0¬1¬<IPS>¬</IPS>¬¬¬
Windjammers (USA) ~ Flying Power Disc (Jpn)¬wjammers¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (US) -SOFTLIST neocd¬Data East¬1995¬¬¬¬¬alt_title:,serial:DECD-002 (JPN),release:19950120 (JPN)¬0¬1¬<IPS>¬</IPS>¬¬¬
World Heroes (Jpn, USA)¬wh1¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (US) -SOFTLIST neocd¬ADK¬1995¬¬¬¬¬alt_title:,serial:ADCD-005 (JPN),release:19950317 (JPN)¬0¬1¬<IPS>¬</IPS>¬¬¬
World Heroes 2 (Jpn, USA)¬wh2¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (US) -SOFTLIST neocd¬ADK¬1995¬¬¬¬¬alt_title:2,serial:ADCD-006 (JPN),release:19950414 (JPN)¬0¬1¬<IPS>¬</IPS>¬¬¬
World Heroes 2 Jet (Jpn)¬wh2j¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (Japan) -SOFTLIST neocd¬ADK¬1994¬¬¬¬¬alt_title:2,serial:ADCD-007,release:19941111¬0¬1¬<IPS>¬</IPS>¬¬¬
World Heroes Perfect (Jpn, USA)¬whp¬¬¬./qp.exe¬MAME SNK Neo-Geo CDZ (US) -SOFTLIST neocd¬ADK¬1995¬¬¬¬¬alt_title: ,serial:ADCD-009 (JPN),release:19950721 (JPN)¬0¬1¬<IPS>¬</IPS>¬¬¬
