ROM DataFile Version : 1.1
2 in 1 - Block Buster + Cross High (Euro, USA)¬2in1¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Supervision¬199?¬¬¬¬¬serial:SV10033¬0¬1¬<IPS>¬</IPS>¬¬¬
2 in 1 - Hash Blocks + Eagle Plan (Euro, USA)¬2in1a¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬GTC Inc¬1992¬¬¬¬¬serial:SV10024¬0¬1¬<IPS>¬</IPS>¬¬¬
Alien (Euro, USA)¬alien¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Supervision¬199?¬¬¬¬¬serial:SV10010¬0¬1¬<IPS>¬</IPS>¬¬¬
Balloon Fight (Euro, USA)¬balonfgt¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Block Buster (Euro, USA)¬blockbus¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Supervision¬199?¬¬¬¬¬serial:SV10001¬0¬1¬<IPS>¬</IPS>¬¬¬
Brain Power (Euro, USA)¬brainpow¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Supervision¬199?¬¬¬¬¬serial:SV10023¬0¬1¬<IPS>¬</IPS>¬¬¬
Bubble World¬bubbwrld¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Carrier (Euro, USA)¬carrier¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Travellmate¬199?¬¬¬¬¬serial:SV10004¬0¬1¬<IPS>¬</IPS>¬¬¬
Cave Wonders (Euro, USA)¬cavewond¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Challenger Tank (Euro, USA)¬challtnk¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10017¬0¬1¬<IPS>¬</IPS>¬¬¬
Chimera (Euro, USA)¬chimera¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Supervision¬199?¬¬¬¬¬serial:SV10016¬0¬1¬<IPS>¬</IPS>¬¬¬
Chinese Checkers¬chinesch¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Sachen¬1992¬¬¬¬¬serial:SV10038¬0¬1¬<IPS>¬</IPS>¬¬¬
Classic Casino¬classcas¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1993¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Climber¬climber¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Crystball (Euro, USA)¬crystbal¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Travellmate¬1991¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Dancing Block¬danceblk¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬serial:SV10030¬0¬1¬<IPS>¬</IPS>¬¬¬
Delta Hero (Euro, USA)¬dhero¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬serial:SV10040¬0¬1¬<IPS>¬</IPS>¬¬¬
Dream World¬dreamwld¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Eagle Plan (Euro, USA)¬eaglplan¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬GTC Inc.¬1992¬¬¬¬¬serial:SV10005¬0¬1¬<IPS>¬</IPS>¬¬¬
Earth Defender (Euro, USA)¬earthdef¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Fatal Craft (Euro, USA)¬fatcraft¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Final Combat (Euro, USA)¬fcombat¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Final Combat (Alt)¬fcombata¬fcombat¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬serial:SV10031¬0¬1¬<IPS>¬</IPS>¬¬¬
Galactic Crusader (Euro, USA)¬galcrus¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10029¬0¬1¬<IPS>¬</IPS>¬¬¬
Galaxy Fighter (Euro, USA)¬galaxy¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Grand Prix (Euro, USA)¬gp¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬serial:SV10021¬0¬1¬<IPS>¬</IPS>¬¬¬
Happy Pairs (Euro, USA)¬happyp¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Sachen¬1992¬¬¬¬¬serial:SV10035¬0¬1¬<IPS>¬</IPS>¬¬¬
Happy Race¬happyrac¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Sachen¬1992¬¬¬¬¬serial:SV10027¬0¬1¬<IPS>¬</IPS>¬¬¬
Hash Blocks (Euro, USA)¬hashbloc¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬GTC Inc¬1991¬¬¬¬¬serial:SV10002¬0¬1¬<IPS>¬</IPS>¬¬¬
Hero Hawk¬herohawk¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Hero Kid (Euro, USA)¬herokid¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Hartung¬1992¬¬¬¬¬serial:SV10011¬0¬1¬<IPS>¬</IPS>¬¬¬
Honey Bee (Euro, USA)¬honeybee¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10018¬0¬1¬<IPS>¬</IPS>¬¬¬
Jacky Lucky (Euro, USA)¬jackyluc¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Jaguar Bomber (Euro, USA)¬jagbombr¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬serial:SV10025¬0¬1¬<IPS>¬</IPS>¬¬¬
John Adventure (Euro, USA)¬johnadv¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10036¬0¬1¬<IPS>¬</IPS>¬¬¬
Juggler (Euro, USA)¬juggler¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬serial:SV10043¬0¬1¬<IPS>¬</IPS>¬¬¬
Kabi Island - Gold in Island (Euro, USA)¬kabiisl¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Kitchen War¬kitchenw¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Kung-Fu Street¬kungfust¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1993¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Linear Racing (Euro, USA)¬linear¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10007¬0¬1¬<IPS>¬</IPS>¬¬¬
Magincross (Euro, USA)¬maginx¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬serial:SV10039¬0¬1¬<IPS>¬</IPS>¬¬¬
Mahjang Leitai¬mjleitai¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬serial:SV10012,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Matta Blatta (Euro, USA)¬mattablt¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10020¬0¬1¬<IPS>¬</IPS>¬¬¬
Olympic Trials (Euro, USA)¬olympict¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬1992¬¬¬¬¬serial:SV10019¬0¬1¬<IPS>¬</IPS>¬¬¬
P-52 Sea Battle (Euro, USA)¬p52sea¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10006¬0¬1¬<IPS>¬</IPS>¬¬¬
PacBoy & Mouse (Euro, USA)¬pacboy¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10008¬0¬1¬<IPS>¬</IPS>¬¬¬
Pacific Battle¬pacificb¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Penguin Hideout (Euro, USA)¬penguinh¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬serial:SV10032¬0¬1¬<IPS>¬</IPS>¬¬¬
Police Bust (Euro, USA)¬policebu¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬199?¬¬¬¬¬serial:SV10014¬0¬1¬<IPS>¬</IPS>¬¬¬
Popo Team¬popoteam¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Sachen¬1992¬¬¬¬¬serial:SV10037¬0¬1¬<IPS>¬</IPS>¬¬¬
Pyramid (Euro, USA)¬pyramid¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Recycle Design¬recycled¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Hartung¬199?¬¬¬¬¬serial:SV10041¬0¬1¬<IPS>¬</IPS>¬¬¬
Scaffolder¬scaffold¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Soccer Champion (Euro, USA)¬soccerch¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Hartung¬199?¬¬¬¬¬serial:SV10034¬0¬1¬<IPS>¬</IPS>¬¬¬
Sonny X'press¬sonnyxpr¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watera¬199?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Space Fighter¬spcfghtr¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬serial:SV10017¬0¬1¬<IPS>¬</IPS>¬¬¬
SSSnake (Euro, USA)¬sssnake¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Watara¬199?¬¬¬¬¬serial:SV10009¬0¬1¬<IPS>¬</IPS>¬¬¬
Super Block (Euro, USA)¬sblock¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Bon Treasure¬1992¬¬¬¬¬serial:SV10022¬0¬1¬<IPS>¬</IPS>¬¬¬
Super Kong (Euro, USA)¬skong¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬serial:SV10042¬0¬1¬<IPS>¬</IPS>¬¬¬
Super Pang¬spang¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Sachen¬1992¬¬¬¬¬serial:SV10028¬0¬1¬<IPS>¬</IPS>¬¬¬
Tasac 2010 (Euro, USA)¬tasac¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬Thin Chen Enterprise¬1992¬¬¬¬¬serial:SV10026¬0¬1¬<IPS>¬</IPS>¬¬¬
Tennis Pro '92 (Euro, USA)¬tennis92¬¬¬./qp.exe¬Retroarch Watara Super Vision -SOFTLIST svision (MAME)¬B.I.T.S.¬1992¬¬¬¬¬serial:SV10015¬0¬1¬<IPS>¬</IPS>¬¬¬
