ROM DataFile Version : 1.1
Crazy Rider¬crazyrid¬¬¬./qp.exe¬Retroarch Acorn BBC Master 128 -SOFTLIST bbcm_cass (MAME)¬Superior Software¬1987¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Exile¬exile¬¬¬./qp.exe¬Retroarch Acorn BBC Master 128 -SOFTLIST bbcm_cass (MAME)¬Superior Software¬1988¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Repton Infinity¬reptonin¬¬¬./qp.exe¬Retroarch Acorn BBC Master 128 -SOFTLIST bbcm_cass (MAME)¬Superior Software¬1988¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Strykers Run¬strykrun¬¬¬./qp.exe¬Retroarch Acorn BBC Master 128 -SOFTLIST bbcm_cass (MAME)¬Superior Software¬1986¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
Welcome¬welcome¬¬¬./qp.exe¬Retroarch Acorn BBC Master 128 -SOFTLIST bbcm_cass (MAME)¬BBC Soft¬198?¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
