ROM DataFile Version : 1.1
JUMP-2¬jump2¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
JUMP_2¬jump2a¬jump2¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
KING_V¬kingv¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
KOBRA¬kobra¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
KORONA¬korona¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
KOS_PROG¬kosprog¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
KOSMOS¬kosmos¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
KREPOST¬krepost¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
KROT¬krot¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
LAGUNA¬laguna¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
LAPY¬lapy¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
LIFTER¬lifter¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
LIFTER2¬lifter2¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
M_MOUSE¬mmouse¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
M_MOUSE2¬mmouse2¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
MINES¬mines¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
MOONBASE¬moonbase¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
OTELLO¬otello¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
OXOTA¬oxota¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
PACMAN¬pacman¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
PATROL¬patrol¬¬¬./qp.exe¬Retroarch Lenin PK-01 Lviv -SOFTLIST lviv (MAME)¬<unknown>¬19??¬¬¬¬¬usage:Load with BLOAD"",R¬0¬1¬<IPS>¬</IPS>¬¬¬
