ROM DataFile Version : 1.1
Flipper Slipper¬flipper¬¬¬./qp.exe¬Retroarch Spectravideo SVI-318 (PAL) -SOFTLIST svi318_cart (MAME)¬Spectravideo¬1983¬¬¬¬¬serial:SD291C¬0¬1¬<IPS>¬</IPS>¬¬¬
Frantic Freddy¬ffreddy¬¬¬./qp.exe¬Retroarch Spectravideo SVI-318 (PAL) -SOFTLIST svi318_cart (MAME)¬Spectravideo¬1983¬¬¬¬¬serial:SD232C¬0¬1¬<IPS>¬</IPS>¬¬¬
Sector Alpha¬secalpha¬¬¬./qp.exe¬Retroarch Spectravideo SVI-318 (PAL) -SOFTLIST svi318_cart (MAME)¬Spectravideo¬1983¬¬¬¬¬serial:SD220C¬0¬1¬<IPS>¬</IPS>¬¬¬
Super Cross Force¬supxfrce¬¬¬./qp.exe¬Retroarch Spectravideo SVI-318 (PAL) -SOFTLIST svi318_cart (MAME)¬Spectravideo¬1983¬¬¬¬¬serial:SD237C¬0¬1¬<IPS>¬</IPS>¬¬¬
