ROM DataFile Version : 1.1
Pooyan¬pooyan¬¬¬./qp.exe¬MAME Casio PV-1000 -SOFTLIST pv1000¬Casio¬1982¬¬¬¬¬serial:GPA-101,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Super Cobra¬scobra¬¬¬./qp.exe¬MAME Casio PV-1000 -SOFTLIST pv1000¬Casio¬1981¬¬¬¬¬serial:GPA-102,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Tutankham¬tutankhm¬¬¬./qp.exe¬MAME Casio PV-1000 -SOFTLIST pv1000¬Casio¬1982¬¬¬¬¬serial:GPA-103,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Amidar¬amidar¬¬¬./qp.exe¬MAME Casio PV-1000 -SOFTLIST pv1000¬Casio¬1982¬¬¬¬¬serial:GPA-104,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Warp & Warp¬warpwarp¬¬¬./qp.exe¬MAME Casio PV-1000 -SOFTLIST pv1000¬Casio¬1981¬¬¬¬¬serial:GPA-106,alt_title:&¬0¬1¬<IPS>¬</IPS>¬¬¬
Turpin¬turpin¬¬¬./qp.exe¬MAME Casio PV-1000 -SOFTLIST pv1000¬Casio¬1981?¬¬¬¬¬serial:GPA-107,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
Excite Mahjong¬excitemj¬¬¬./qp.exe¬MAME Casio PV-1000 -SOFTLIST pv1000¬Casio¬1982¬¬¬¬¬serial:GPA-115,alt_title:¬0¬1¬<IPS>¬</IPS>¬¬¬
