ROM DataFile Version : 1.1
MUSICBOX¬musicbox¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
NESUSHKA¬nesushka¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
NIM¬nim¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PACMAN¬pacman¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PACMAN2¬pacman2¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PANIKA¬panika¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PENTIS¬pentis¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PIF¬pif¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PINGPONG¬pingpong¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PLANETA¬planeta¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
POGONIA¬pogonia¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
PVO87¬pvo87¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
RALLI¬ralli¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
RALSLAL¬ralslal¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
REDFLWR¬redflwr¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
REIN¬rein¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
RIKOSHET¬rikoshet¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
RISE¬rise¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SABOTEUR¬saboteur¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SAD¬sad¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SHAHTY¬shahty¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SHASHKI¬shashki¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
SHMEL¬shmel¬¬¬./qp.exe¬Retroarch Zavod BRA Apogee BK-01 -SOFTLIST apogee (MAME)¬<unknown>¬19??¬¬¬¬¬¬0¬1¬<IPS>¬</IPS>¬¬¬
