ROM DataFile Version : 1.1
Bakushou Yoshimoto no Shinkigeki (SCD)(Jpn)¬bakushou¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1994¬¬¬¬¬serial:HCD4045,release:19940103,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Basted (SCD)(Jpn)¬basted¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1994¬¬¬¬¬serial:NAPR-1042,release:19941021,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Shin Nihon Pro Wrestling Kounin - '94 Battlefield in Tokyo Dome (ACD)(Jpn)¬sprowr94¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Fujicom¬1994¬¬¬¬¬serial:FCCD4001,release:19941125,alt_title: '94 BATTLEFIELD IN ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bazaru Degozaru no Game Degozaru (SCD)(Jpn)¬bazaru¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Home Electronics¬1996¬¬¬¬¬serial:HECD5025,release:19960726,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bikkuriman Daijikai (CD)(Jpn)¬bikkurid¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1988¬¬¬¬¬serial:HCD8003,release:19881223,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bishoujo Senshi Sailor Moon (SCD)(Jpn)¬sailormn¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Banpresto¬1994¬¬¬¬¬serial:BACD4002,release:19940805,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bishoujo Senshi Sailor Moon Collection (SCD)(Jpn)¬sailormc¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Banpresto¬1994¬¬¬¬¬serial:BACD4004,release:19941125,alt_title:Collection,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Black Hole Assault (SCD)(Jpn)¬blackh¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Micronet¬1993¬¬¬¬¬serial:MNCD3001,release:19930723,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Blood Gear (SCD)(Jpn)¬blodgear¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1994¬¬¬¬¬serial:HCD4048,release:19941028,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bomberman '94 Taikenban (SCD)(Jpn)¬bombmn94¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1993¬¬¬¬¬serial:HCD3054,release:19931210,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bomberman Panic Bomber (SCD)(Jpn)¬panicbom¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1994¬¬¬¬¬serial:HCD4069,release:19941222,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bonanza Bros. (SCD)(Jpn)¬bnzabros¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1992¬¬¬¬¬serial:NAPR-2028,release:19920731,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Brandish (ACD, SCD)(Jpn)¬brandish¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Home Electronics¬1994¬¬¬¬¬serial:HECD4007,release:19940617,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Browning (SCD)(Jpn)¬browning¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1992¬¬¬¬¬serial:TJCD1020,release:19920207,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Builderland (SCD)(Jpn)¬buildlnd¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Micro World¬1992¬¬¬¬¬serial:MWCD2003,release:19920401,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Bunilla Syndrome Mahjong (CD, SCD)(Jpn)¬bunilla¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nichibutsu¬1991¬¬¬¬¬serial:NBCD1001,release:19911025,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Burai - Hachigyoku no Yuushi Densetsu (CD)(Jpn)¬burai¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Riverhill Software¬1991¬¬¬¬¬serial:RHCD1001,release:19910806,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Burai II - Yami Koutei no Gyakushuu (SCD)(Jpn)¬burai2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Riverhill Software¬1992¬¬¬¬¬serial:RHCD2004,release:19921218,alt_title:II ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cal II (SCD)(Jpn)¬cal2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1993¬¬¬¬¬serial:NAPR-1034,release:19930331,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cal III (SCD)(Jpn)¬cal3¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1994¬¬¬¬¬serial:NAPR-1039,release:19940325,alt_title:III ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cardangels (SCD)(Jpn)¬cardangl¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Fujicom¬1994¬¬¬¬¬serial:FCCD4002,release:19941209,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
CD Battle Hikari no Yuushatachi (SCD)(Jpn)¬cdbattle¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬King Records¬1993¬¬¬¬¬serial:KICD3001,release:19930319,alt_title:CD ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
CD Denjin Rockabilly Tengoku (SCD)(Jpn)¬cddenjin¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1993¬¬¬¬¬serial:HCD3049,release:19930730,alt_title:CD ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Championship Rally (SCD)(Jpn)¬chrally¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Intec¬1993¬¬¬¬¬serial:IGCD3006,release:19930806,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Chiki Chiki Boys (SCD)(Jpn)¬chiki¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1994¬¬¬¬¬serial:NAPR-1033,release:19940715,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Chou Aniki (SCD)(Jpn)¬choaniki¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NCS¬1992¬¬¬¬¬serial:NSCD2013,release:19921225,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Chou Eiyuu Densetsu - Dynastic Hero (SCD)(Jpn)¬dynheroj¬dynhero¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1994¬¬¬¬¬serial:HCD4032,release:19940520,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cobra - Kokuryuuou no Densetsu (CD)(Jpn)¬cobra¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1989¬¬¬¬¬serial:HCD8004,release:19890331,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cobra II - Densetsu no Otoko (CD)(Jpn)¬cobra2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1991¬¬¬¬¬serial:HCD1014,release:19910607,alt_title:II ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Color Wars (CD)(Jpn)¬colorwar¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Coconuts Japan¬1992¬¬¬¬¬serial:CJCD2002,release:19920710,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cosmic Fantasy - Bouken Shounen Yuu (CD)(Jpn)¬cosmfnt¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1990¬¬¬¬¬serial:TJCD9003,release:19900330,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cosmic Fantasy II - Bouken Shounen Ban (CD)(Jpn)¬cosmfnt2j¬cosmfnt2¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1991¬¬¬¬¬serial:TJCD1015,release:19910415,alt_title:2 ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cosmic Fantasy III - Bouken Shounen Rei (SCD)(Jpn)¬cosmfnt3¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1992¬¬¬¬¬serial:TJCD2029,release:19920925,alt_title:3 ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cosmic Fantasy IV - Ginga Shounen Densetsu Gekitou Hen (SCD)(Jpn)¬cosmfn4g¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1994¬¬¬¬¬serial:TJCD4040,release:19941125,alt_title:4  --,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cosmic Fantasy IV - Ginga Shounen Densetsu Totsunyuu Hen (SCD)(Jpn)¬cosmfn4t¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1994¬¬¬¬¬serial:TJCD4038,release:19940610,alt_title:4  --,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cotton - Fantastic Night Dreams (SCD)(Jpn)¬cottonj¬cotton¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1993¬¬¬¬¬serial:HCD3043,release:19930212,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Crazy Hospital - Fushigi no Kuni no Tenshi (SCD)(Jpn)¬crazyhos¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Asia Soft Lab¬1997¬¬¬¬¬release:19970310,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Crest of Wolf (SCD)(Jpn)¬crestwlf¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1993¬¬¬¬¬serial:HCD3044,release:19930226,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Cyber City OEDO 808 (CD)(Jpn)¬cyber808¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NCS¬1991¬¬¬¬¬serial:NSCD0003,release:19910315,alt_title:  808 ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Daisenpuu Custom (CD)(Jpn)¬daisenpu¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1991¬¬¬¬¬serial:NAPR-1019,release:19910726,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Daisenryaku II - Campaign Version (SCD)(Jpn)¬daisenr2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Micro Cabin¬1992¬¬¬¬¬serial:MCCD1003,release:19920529,alt_title:II,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
De-Ja (SCD)(Jpn)¬deja¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Interchannel¬1996¬¬¬¬¬serial:NIPR-1002,release:19960712,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dead of the Brain I II (SCD)(Jpn)¬dedbrain¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Home Electronics¬1999¬¬¬¬¬serial:HECD5024,release:19990603,alt_title:1&2,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Death Bringer - The Knight of Darkness (CD)(Jpn)¬deathbrn¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1990¬¬¬¬¬serial:TJCD0007,release:19900427,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Deden no Den (SCD)(Jpn)¬dedenden¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1994¬¬¬¬¬serial:HCD4064,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dekoboko Densetsu - Hashire Wagamanma (CD)(Jpn)¬dekoboko¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Nihon Telenet¬1990¬¬¬¬¬serial:TJCD0013,release:19901102,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dennou Tenshi - Digital Angel (SCD)(Jpn)¬dennoten¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Tokuma Shoten¬1994¬¬¬¬¬serial:TICD4003,release:19941116,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Develo Magazine Volume I (SCD)(Jpn)¬devmag1¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Tokuma Shoten¬1996¬¬¬¬¬serial:TICD-6008,release:19961226,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Develo Starter Kit - Assembler (SCD)(Jpn)¬devstart¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Tokuma Shoten¬1996¬¬¬¬¬serial:TICD-6004,release:19960301,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Develo Starter Kit - Basic (SCD)(Jpn)¬devbasic¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Tokuma Shoten¬1996¬¬¬¬¬serial:TICD-6007,release:19960910,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Doraemon Nobita no Dorabian Night (SCD)(Jpn)¬doraemon¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1992¬¬¬¬¬serial:HCD2030,release:19920529,alt_title: ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Double Dragon II - The Revenge (SCD)(Jpn)¬ddragon2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Naxat Soft¬1993¬¬¬¬¬serial:NXCD2010,release:19930312,alt_title: II,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Doukyuusei (SCD)(Jpn)¬dokyusei¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1995¬¬¬¬¬serial:NAPR-1051,release:19951123,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Download II (CD)(Jpn)¬downld2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1991¬¬¬¬¬serial:NAPR-1018,release:19910329,alt_title:2,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Downtown Nekketsu Monogatari (SCD)(Jpn)¬downtown¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Naxat Soft¬1993¬¬¬¬¬serial:NXCD2015,release:19931224,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dragon Half (SCD)(Jpn)¬draghalf¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Micro Cabin¬1994¬¬¬¬¬serial:MCCD4006,release:19940930,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dragon Knight & Grafitti (SCD)(Jpn)¬dknightg¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1995¬¬¬¬¬serial:NAPR-1046,release:19950331,alt_title:  ,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dragon Knight II (SCD)(Jpn)¬dknight2¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1992¬¬¬¬¬serial:NAPR-1029,release:19920807,alt_title:II,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dragon Knight III (SCD)(Jpn)¬dknight3¬¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬NEC Avenue¬1994¬¬¬¬¬serial:NAPR-1035,release:19940722,alt_title:3,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
Dragon Slayer - Eiyuu Densetsu (SCD)(Jpn)¬dslayedj¬dslaylh¬¬./qp.exe¬MAME NEC PC Engine -SOFTLIST pcecd¬Hudson¬1991¬¬¬¬¬serial:HCD1020,release:19911025,alt_title:,usage:CD-Rom System Card required¬0¬1¬<IPS>¬</IPS>¬¬¬
